potential_pct,prevalence_pct,n_valid_meshes
85.5,87.83101840726678,20807
85.6,87.85504878166002,20807
85.7,87.8934973806892,20807
85.8,87.92713990483972,20807
85.9,87.96558850386889,20807
86.0,87.98481280338348,20807
86.1,88.00403710289807,20807
86.2,88.03287355216995,20807
86.3,88.05690392656318,20807
86.4,88.08574037583506,20807
86.5,88.1097707502283,20807
86.6,88.14341327437882,20807
86.7,88.1722497236507,20807
86.8,88.19628009804393,20807
86.9,88.21069832267986,20807
87.0,88.25875907146633,20807
87.1,88.29240159561687,20807
87.2,88.31162589513144,20807
87.3,88.33085019464603,20807
87.4,88.36449271879655,20807
87.5,88.40774739270438,20807
87.6,88.44619599173355,20807
87.7,88.46542029124814,20807
87.8,88.50867496515596,20807
87.9,88.5327053395492,20807
88.0,88.55673571394243,20807
88.1,88.58557216321431,20807
88.2,88.60479646272888,20807
88.3,88.61921468736483,20807
88.4,88.64805113663671,20807
88.5,88.67208151102994,20807
88.6,88.68649973566588,20807
88.7,88.72494833469506,20807
88.8,88.77300908348153,20807
88.9,88.80665160763205,20807
89.0,88.84029413178257,20807
89.1,88.85951843129716,20807
89.2,88.88835488056904,20807
89.3,88.90277310520499,20807
89.4,88.95083385399144,20807
89.5,88.97967030326332,20807
89.60000000000001,89.00850675253521,20807
89.7,89.02292497717114,20807
89.8,89.05176142644302,20807
89.9,89.07579180083626,20807
90.0,89.10462825010814,20807
90.10000000000001,89.11904647474408,20807
90.2,89.15749507377325,20807
90.3,89.19113759792377,20807
90.4,89.19594367280243,20807
90.5,89.2247801220743,20807
90.60000000000001,89.23919834671024,20807
90.7,89.28245302061806,20807
90.8,89.3064833950113,20807
90.9,89.33051376940453,20807
91.0,89.34493199404046,20807
91.10000000000001,89.35454414379777,20807
91.2,89.3689623684337,20807
91.3,89.37857451819099,20807
91.4,89.40260489258422,20807
91.5,89.42663526697746,20807
91.60000000000001,89.44585956649205,20807
91.7,89.48911424039987,20807
91.8,89.49872639015716,20807
91.9,89.51314461479309,20807
92.0,89.52756283942904,20807
92.10000000000001,89.54678713894363,20807
92.2,89.5660114384582,20807
92.30000000000001,89.5756235882155,20807
92.4,89.59004181285144,20807
92.5,89.63810256163791,20807
92.60000000000001,89.6573268611525,20807
92.7,89.68616331042438,20807
92.80000000000001,89.70058153506032,20807
92.9,89.72461190945354,20807
93.0,89.76306050848272,20807
93.10000000000001,89.77747873311866,20807
93.2,89.7918969577546,20807
93.30000000000001,89.81112125726919,20807
93.4,89.83034555678377,20807
93.5,89.84476378141972,20807
93.60000000000001,89.85918200605566,20807
93.7,89.8736002306916,20807
93.80000000000001,89.90243667996347,20807
93.9,89.9264670543567,20807
94.0,89.936079204114,20807
94.10000000000001,89.96491565338587,20807
94.2,89.99375210265777,20807
94.30000000000001,90.02258855192964,20807
94.4,90.03220070168693,20807
94.5,90.04661892632288,20807
94.60000000000001,90.0802614504734,20807
94.7,90.09467967510933,20807
94.80000000000001,90.12832219925987,20807
94.9,90.12832219925987,20807
95.0,90.16196472341039,20807
95.10000000000001,90.20521939731822,20807
95.2,90.22924977171144,20807
95.30000000000001,90.26769837074062,20807
95.4,90.28692267025521,20807
95.5,90.31095304464843,20807
95.60000000000001,90.31575911952709,20807
95.7,90.33498341904166,20807
95.80000000000001,90.3590137934349,20807
95.9,90.37823809294949,20807
96.0,90.40226846734272,20807
96.1,90.42149276685731,20807
96.2,90.44071706637189,20807
96.3,90.46474744076512,20807
96.39999999999999,90.47435959052243,20807
96.5,90.5031960397943,20807
96.6,90.52242033930888,20807
96.7,90.54164463882347,20807
96.8,90.57528716297399,20807
96.89999999999999,90.60412361224589,20807
97.0,90.61373576200317,20807
97.1,90.6281539866391,20807
97.2,90.656990435911,20807
97.3,90.67621473542557,20807
97.39999999999999,90.71466333445476,20807
97.5,90.72908155909069,20807
97.6,90.74349978372663,20807
97.7,90.75311193348392,20807
97.8,90.77714230787716,20807
97.89999999999999,90.80117268227039,20807
98.0,90.80117268227039,20807
98.1,90.82520305666363,20807
98.2,90.84923343105686,20807
98.3,90.85884558081415,20807
98.4,90.87806988032874,20807
98.5,90.90210025472197,20807
98.6,90.9165184793579,20807
98.7,90.93093670399385,20807
98.8,90.98380352765896,20807
98.9,90.9982217522949,20807
99.0,91.01744605180949,20807
99.1,91.03667035132408,20807
99.2,91.03667035132408,20807
99.3,91.06070072571731,20807
99.4,91.07511895035324,20807
99.5,91.09434324986783,20807
99.6,91.12317969913971,20807
99.7,91.13759792377566,20807
99.8,91.17604652280482,20807
99.9,91.18085259768347,20807
100.0,91.19527082231942,20807
